AFR_0000160	subClassOf	AFR_0000236
AFR_0000035	subClassOf	AFR_0000160
Concept	broaderTransitive	Concept
AFM_0001096	subClassOf	AFM_0001042
AFRL_0000452	subClassOf	AFRL_0000552
AFR_0002627	subClassOf	AFR_0002692
AFE_0002224	subClassOf	AFE_0002226
AFP_0003636	subClassOf	AFP_0003584
http://purl.obolibrary.org/obo/CHEBI_36342	subClassOf	http://purl.obolibrary.org/obo/BFO_0000040
AFR_0001589	subClassOf	AFR_0001588
AFE_0000625	subClassOf	AFE_0000038
AFR_0003041	subClassOf	AFR_0001583
AFP_0003603	subClassOf	AFP_0003315
AFR_0001164	subClassOf	AFR_0003005
AFRL_0000273	subClassOf	http://purl.obolibrary.org/obo/BFO_0000023
AFR_0002628	subClassOf	AFR_0002692
AFR_0002685	subClassOf	AFR_0000984
AFR_0003043	subClassOf	AFR_0001583
AFE_0000199	subClassOf	AFE_0000354
AFP_0003459	subClassOf	AFP_0003816
AFR_0001690	subClassOf	AFR_0001696
AFR_0003126	subClassOf	AFR_0001277
AFE_0000407	AFX_0001048	http://purl.obolibrary.org/obo/BFO_0000040
AFP_0003739	subClassOf	AFP_0003331
AFP_0003595	subClassOf	AFP_0003464
AFR_0002685	subClassOf	AFR_0001093
http://purl.obolibrary.org/obo/BFO_0000016	http://purl.obolibrary.org/obo/RO_0000092	http://purl.obolibrary.org/obo/BFO_0000004
AFQ_0000233	subClassOf	AFQ_0000036
AFR_0001634	subClassOf	AFR_0001552
AFP_0001319	subClassOf	AFP_0003634
AFP_0003645	subClassOf	AFP_0003315
AFR_0001536	subClassOf	AFR_0001242
AFP_0001185	subClassOf	AFP_0003491
AFQ_0000208	subClassOf	http://purl.obolibrary.org/obo/PATO_0001025
AFR_0002138	subClassOf	AFR_0001843
AFQ_0000118	subClassOf	AFQ_0000116
AFFN_0000107	subClassOf	AFFN_0000105
AFR_0002577	subClassOf	AFR_0002592
AFR_0001224	http://type	AFR_0001221
AFR_0000922	subClassOf	AFR_0000991
AFFN_0000043	subClassOf	AFFN_0000187
AFR_0001141	subClassOf	AFR_0002924
AFRL_0000335	subClassOf	AFRL_0000159
AFQ_0000057	subClassOf	AFQ_0000056
AFR_0001121	subClassOf	AFR_0000917
AFR_0001984	subClassOf	AFR_0002014
AFP_0003781	subClassOf	AFP_0001666
AFP_0003842	subClassOf	AFP_0003735
AFM_0001122	subClassOf	AFM_0000275
AFE_0000231	subClassOf	AFE_0000217
AFR_0001640	subClassOf	AFR_0001636
AFR_0002910	subClassOf	AFR_0000207
AFQ_0000045	subClassOf	http://purl.obolibrary.org/obo/PATO_0001035
AFFN_0000023	subClassOf	AFFN_0000138
AFQ_0000206	subClassOf	AFQ_0000205
AFR_0002153	subClassOf	AFR_0001243
AFRL_0000436	subClassOf	AFRL_0000167
AFP_0003759	subClassOf	AFP_0003757
AFP_0003828	subClassOf	AFP_0003823
AFR_0001636	subClassOf	AFR_0000957
AFR_0003116	subClassOf	AFR_0000917
AFR_0002014	subClassOf	AFR_0000947
AFR_0002313	subClassOf	AFR_0002312
AFFN_0000196	subClassOf	http://purl.obolibrary.org/obo/BFO_0000034
AFRL_0000325	subClassOf	AFRL_0000319
AFR_0003049	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0003158	subClassOf	AFR_0001277
AFP_0000896	subClassOf	AFP_0000955
AFP_0000869	subClassOf	AFP_0002294
AFR_0000901	subClassOf	AFC_0000161
AFR_0000496	subClassOf	AFR_0001060
AFFN_0000045	subClassOf	AFFN_0000187
AFFN_0000103	subClassOf	http://purl.obolibrary.org/obo/BFO_0000034
AFP_0003491	subClassOf	AFP_0002680
AFR_0002468	subClassOf	AFR_0001817
AFR_0002738	http://type	AFR_0002732
AFRL_0000544	subClassOf	AFRL_0000166
AFQ_0000168	subClassOf	http://purl.obolibrary.org/obo/PATO_0000033
AFQ_0000043	subClassOf	http://purl.obolibrary.org/obo/PATO_0002242
AFRL_0000555	subClassOf	AFRL_0000550
AFRL_0000328	subClassOf	AFRL_0000319
AFR_0003062	subClassOf	AFR_0001277
AFP_0003315	subClassOf	AFP_0003620
AFR_0001542	subClassOf	AFR_0001247
AFRL_0000262	subClassOf	AFRL_0000166
AFSP_0000003	subClassOf	AFSP_0000005
AFR_0000986	subClassOf	AFR_0000988
AFR_0002914	subClassOf	AFR_0000922
AFR_0002898	subClassOf	AFR_0000923
AFR_0001639	subClassOf	AFR_0001636
AFR_0002888	subClassOf	AFR_0000917
AFR_0001196	subClassOf	AFR_0001195
AFR_0002624	subClassOf	AFR_0002692
AFP_0002792	subClassOf	AFP_0003469
AFP_0001146	subClassOf	AFP_0002294
AFRL_0000156	subClassOf	AFRL_0000157
AFR_0001195	subClassOf	AFR_0000947
AFE_0000135	subClassOf	AFE_0000217
AFR_0003001	subClassOf	AFR_0000992
AFR_0002731	subClassOf	AFR_0001505
AFP_0002276	subClassOf	AFP_0000780
AFE_0000223	subClassOf	AFE_0000004
AFE_0000534	subClassOf	AFE_0002188
AFR_0002151	subClassOf	AFR_0000954
AFR_0002587	subClassOf	AFR_0000186
AFQ_0000368	subClassOf	AFQ_0000250
AFP_0000813	subClassOf	AFP_0000266
AFRL_0000537	subClassOf	AFRL_0000535
AFM_0001061	subClassOf	AFM_0001097
AFR_0001237	subClassOf	AFR_0001236
AFR_0002193	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0000576	subClassOf	AFR_0001060
AFR_0002924	subClassOf	AFR_0002198
http://purl.obolibrary.org/obo/IAO_0000578	subClassOf	AFR_0000917
AFP_0001701	subClassOf	AFP_0001993
AFR_0000925	subClassOf	AFR_0000924
AFR_0001065	subClassOf	AFR_0000923
AFR_0001488	subClassOf	AFR_0001065
AFP_0003810	subClassOf	AFP_0003486
http://purl.obolibrary.org/obo/BFO_0000040	subClassOf	http://purl.obolibrary.org/obo/BFO_0000004
http://purl.obolibrary.org/obo/OBI_0200072	subClassOf	AFP_0003598
AFQ_0000115	subClassOf	AFQ_0000111
AFR_0002668	subClassOf	AFR_0002473
AFR_0002394	subClassOf	AFR_0002718
AFRL_0000528	subClassOf	http://purl.obolibrary.org/obo/BFO_0000023
AFR_0002477	subClassOf	AFR_0001243
AFP_0003744	subClassOf	AFP_0003454
AFRL_0000295	subClassOf	http://purl.obolibrary.org/obo/BFO_0000023
AFR_0002741	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0002201	http://type	AFR_0002552
AFRL_0000269	subClassOf	AFRL_0000274
http://purl.obolibrary.org/obo/BFO_0000004	AFX_0001049	http://purl.obolibrary.org/obo/BFO_0000004
http://purl.obolibrary.org/obo/NCIT_C45235	subClassOf	AFM_0000386
AFR_0001843	subClassOf	AFR_0001583
AFR_0001690	subClassOf	AFR_0002280
AFR_0001945	subClassOf	AFR_0001866
AFE_0002260	subClassOf	AFE_0002259
AFP_0000525	subClassOf	AFP_0002294
AFRL_0000251	subClassOf	AFRL_0000060
AFR_0000246	subClassOf	AFR_0000514
AFR_0002694	subClassOf	http://purl.obolibrary.org/obo/IAO_0000101
AFR_0000304	subClassOf	AFR_0000922
AFR_0002233	subClassOf	AFR_0001277
AFR_0002196	subClassOf	AFR_0001277
AFM_0000886	subClassOf	AFM_0000880
AFQ_0000370	subClassOf	http://purl.obolibrary.org/obo/BFO_0000019
AFR_0003070	subClassOf	AFR_0001277
AFR_0003118	subClassOf	AFC_0000160
AFR_0001141	subClassOf	AFR_0001284
AFR_0003001	subClassOf	AFR_0002255
AFP_0003782	subClassOf	AFP_0003781
AFRL_0000091	subClassOf	AFRL_0000166
http://purl.obolibrary.org/obo/PATO_0000169	subClassOf	http://purl.obolibrary.org/obo/PATO_0001995
AFR_0000155	subClassOf	AFR_0000207
AFQ_0000226	subClassOf	AFQ_0000225
AFR_0001183	subClassOf	AFR_0000947
AFR_0001941	subClassOf	AFR_0001939
http://purl.obolibrary.org/obo/NCBITaxon_9606	subClassOf	http://purl.obolibrary.org/obo/OBI_0100026
AFRE_0000014	subClassOf	AFRE_0000011
AFR_0001817	subClassOf	AFR_0002109
AFP_0003394	subClassOf	AFP_0003464
AFR_0001058	subClassOf	AFR_0000957
AFR_0002288	subClassOf	AFR_0001505
AFR_0002641	subClassOf	AFR_0001583
AFR_0001213	subClassOf	AFR_0000923
AFQ_0000020	subClassOf	http://purl.obolibrary.org/obo/PATO_0000122
AFR_0000958	subClassOf	AFR_0001054
AFR_0002148	subClassOf	AFR_0001255
AFRE_0000003	subClassOf	http://purl.obolibrary.org/obo/BFO_0000017
AFE_0000734	subClassOf	AFE_0000317
AFRL_0000504	subClassOf	AFRL_0000041
AFR_0002600	subClassOf	AFR_0001583
AFR_0001604	subClassOf	http://purl.obolibrary.org/obo/IAO_0000590
AFRL_0000090	subClassOf	AFRL_0000553
AFR_0002948	subClassOf	AFR_0002940
AFR_0001254	subClassOf	AFR_0001248
AFR_0003186	subClassOf	AFC_0000160
AFRL_0000026	subClassOf	AFRL_0000288
AFP_0001134	subClassOf	AFP_0002294
AFRL_0000008	subClassOf	AFRL_0000160
AFR_0001979	subClassOf	AFR_0001117
http://purl.obolibrary.org/obo/IAO_0000178	subClassOf	http://purl.obolibrary.org/obo/BFO_0000040
AFE_0000085	subClassOf	AFE_0000855
AFR_0002009	subClassOf	AFR_0000917
AFM_0001136	subClassOf	AFM_0000077
AFR_0001269	subClassOf	AFR_0001659
AFE_0000340	subClassOf	AFE_0000718
AFE_0001763	subClassOf	AFE_0000217
AFRL_0000216	subClassOf	AFRL_0000085
AFP_0003434	subClassOf	AFP_0003488
AFP_0001266	subClassOf	AFP_0002294
AFR_0002870	subClassOf	AFR_0001243
AFR_0002740	subClassOf	AFC_0000160
AFR_0003113	subClassOf	http://purl.obolibrary.org/obo/IAO_0000590
AFR_0001567	subClassOf	AFR_0001565
AFR_0002979	subClassOf	AFR_0000263
AFR_0001124	subClassOf	AFR_0000941
AFRL_0000154	subClassOf	AFRL_0000043
AFE_0000363	subClassOf	AFE_0000317
AFR_0001618	subClassOf	AFR_0001615
AFR_0001857	subClassOf	AFR_0001951
AFR_0003018	subClassOf	DataSet
AFRL_0000463	subClassOf	AFRL_0000166
http://purl.obolibrary.org/obo/RO_0002577	AFX_0000974	http://purl.obolibrary.org/obo/BFO_0000040
AFRL_0000504	subClassOf	AFRL_0000017
AFRL_0000260	subClassOf	AFRL_0000035
AFR_0003020	subClassOf	DataSet
AFE_0000145	subClassOf	AFE_0002235
AFR_0003177	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFE_0000322	subClassOf	AFSP_0000007
AFR_0002183	subClassOf	AFR_0000922
AFR_0003046	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFE_0000554	subClassOf	AFE_0000185
AFR_0002060	subClassOf	AFR_0000576
AFRL_0000042	subClassOf	AFRL_0000040
AFR_0001115	subClassOf	AFR_0000984
AFQ_0000292	subClassOf	http://purl.obolibrary.org/obo/PATO_0001300
AFP_0002662	subClassOf	AFP_0000307
AFP_0003452	subClassOf	AFP_0000307
http://purl.obolibrary.org/obo/PATO_0000125	subClassOf	AFQ_0000210
AFR_0002008	subClassOf	http://purl.obolibrary.org/obo/IAO_0000030
AFP_0003725	subClassOf	AFP_0003726
AFR_0001535	subClassOf	AFR_0001243
AFR_0002952	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFE_0001711	subClassOf	AFE_0000354
AFRL_0000276	subClassOf	AFRL_0000159
AFRL_0000255	subClassOf	AFRL_0000035
AFP_0003471	subClassOf	AFP_0003488
AFR_0001210	subClassOf	AFR_0001852
AFR_0001532	subClassOf	AFR_0000957
AFP_0003364	subClassOf	AFP_0003486
AFR_0002817	http://type	AFR_0002732
AFRL_0000093	subClassOf	AFRL_0000029
AFP_0002239	subClassOf	AFP_0002294
AFR_0002925	subClassOf	AFC_0000160
AFR_0003165	subClassOf	AFC_0000160
http://purl.obolibrary.org/obo/BFO_0000019	AFX_0002722	http://purl.obolibrary.org/obo/BFO_0000019
AFM_0001129	subClassOf	AFM_0000154
AFE_0002280	subClassOf	AFE_0000857
AFR_0001694	subClassOf	AFR_0001685
AFR_0003205	subClassOf	AFC_0000160
AFR_0001189	subClassOf	AFR_0003025
AFR_0003086	subClassOf	AFR_0000917
AFM_0001041	subClassOf	AFM_0001031
AFR_0002922	subClassOf	AFR_0002408
AFR_0002588	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
http://purl.obolibrary.org/obo/BFO_0000040	http://purl.obolibrary.org/obo/RO_0002177	http://purl.obolibrary.org/obo/BFO_0000040
AFP_0003661	subClassOf	AFP_0003663
AFR_0002473	subClassOf	AFR_0002486
AFR_0001486	subClassOf	AFR_0000923
http://purl.obolibrary.org/obo/BFO_0000002	AFX_0002875	AFP_0003374
AFR_0003063	subClassOf	AFR_0001817
AFP_0001367	subClassOf	AFP_0003469
AFR_0001005	subClassOf	AFR_0000957
http://purl.obolibrary.org/obo/BFO_0000040	AFX_0001049	AFE_0000407
AFM_0001059	subClassOf	http://purl.obolibrary.org/obo/RO_0002577
AFRL_0000578	subClassOf	AFRL_0000253
AFR_0002665	subClassOf	AFR_0002473
AFE_0001745	subClassOf	AFE_0000354
AFFN_0000126	subClassOf	AFFN_0000123
AFRL_0000407	subClassOf	AFRL_0000095
AFR_0000057	subClassOf	AFR_0001060
AFR_0001988	subClassOf	AFR_0001584
AFRL_0000091	subClassOf	http://purl.obolibrary.org/obo/BFO_0000002
AFR_0001852	subClassOf	AFR_0001100
AFRL_0000147	subClassOf	AFRL_0000083
AFP_0003618	subClassOf	AFP_0003603
AFR_0002752	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFP_0003318	subClassOf	AFP_0003316
AFP_0002294	subClassOf	AFP_0002849
AFP_0003749	subClassOf	AFP_0001698
AFR_0001571	subClassOf	AFR_0001552
AFR_0000507	subClassOf	AFR_0000236
AFR_0001108	subClassOf	AFR_0000989
AFR_0002985	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFRL_0000253	subClassOf	AFRL_0000035
http://purl.obolibrary.org/obo/CHEBI_23367	subClassOf	http://purl.obolibrary.org/obo/BFO_0000040
AFP_0003805	subClassOf	http://purl.obolibrary.org/obo/BFO_0000035
http://purl.obolibrary.org/obo/BFO_0000009	subClassOf	http://purl.obolibrary.org/obo/BFO_0000006
AFR_0003212	subClassOf	AFR_0000984
AFR_0002943	subClassOf	AFR_0001243
AFR_0002966	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFE_0001772	subClassOf	AFE_0001755
AFP_0000780	subClassOf	AFP_0000527
AFR_0001108	subClassOf	AFR_0001106
AFR_0001861	subClassOf	AFR_0000922
AFP_0003398	subClassOf	AFP_0003575
AFP_0003831	subClassOf	AFP_0003357
AFP_0003552	subClassOf	AFP_0003315
AFR_0002623	subClassOf	AFR_0001277
AFR_0002079	subClassOf	AFR_0002022
AFR_0001992	subClassOf	AFR_0000917
AFR_0002655	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFP_0002716	subClassOf	AFP_0002294
AFR_0003105	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0002608	subClassOf	AFR_0001277
AFM_0001095	subClassOf	AFE_0002099
AFR_0003039	subClassOf	AFR_0001277
AFFN_0000143	subClassOf	AFFN_0000028
AFQ_0000308	subClassOf	AFQ_0000304
AFR_0002535	subClassOf	AFR_0000917
AFR_0002456	subClassOf	AFR_0001247
AFR_0001906	subClassOf	AFR_0001927
AFR_0003192	subClassOf	AFC_0000160
AFQ_0000265	subClassOf	AFQ_0000252
AFP_0003737	subClassOf	AFP_0003370
AFR_0001179	subClassOf	AFR_0003013
AFR_0003085	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFRL_0000505	subClassOf	http://purl.obolibrary.org/obo/BFO_0000023
AFM_0001125	subClassOf	http://purl.obolibrary.org/obo/CHMO_0000993
AFR_0002513	subClassOf	AFR_0001177
AFE_0002264	subClassOf	AFE_0002157
AFR_0001510	subClassOf	AFR_0000961
AFR_0002476	subClassOf	AFR_0001243
AFM_0000877	subClassOf	AFM_0000275
AFR_0003101	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFE_0000812	subClassOf	AFE_0001265
AFP_0001113	subClassOf	AFP_0000925
AFQ_0000327	subClassOf	AFQ_0000180
AFR_0001544	subClassOf	AFR_0000957
AFRL_0000080	subClassOf	AFRL_0000053
AFM_0001027	subClassOf	http://purl.obolibrary.org/obo/CHEBI_36347
AFP_0001183	subClassOf	AFP_0001321
AFP_0003591	subClassOf	AFP_0003594
AFR_0002543	subClassOf	AFR_0002542
AFR_0002342	subClassOf	DataSet
http://purl.obolibrary.org/obo/BFO_0000019	AFX_0002685	AFP_0003281
http://purl.obolibrary.org/obo/PATO_0001161	subClassOf	http://purl.obolibrary.org/obo/PATO_0000033
AFRL_0000041	subClassOf	AFRL_0000040
AFRL_0000097	subClassOf	AFRL_0000291
AFP_0002016	subClassOf	AFP_0000780
AFP_0003433	subClassOf	AFP_0003374
AFR_0001993	subClassOf	AFR_0000922
AFR_0000519	subClassOf	AFR_0000068
AFR_0002878	subClassOf	AFR_0002256
AFE_0000785	subClassOf	AFE_0000354
AFR_0001158	subClassOf	AFR_0000937
AFP_0002655	subClassOf	AFP_0001321
AFR_0002227	subClassOf	AFR_0002280
AFR_0003134	subClassOf	AFR_0001277
AFR_0001277	subClassOf	AFR_0000923
AFR_0003176	subClassOf	AFC_0000160
AFRL_0000516	subClassOf	AFRL_0000495
AFQ_0000328	subClassOf	AFQ_0000327
AFR_0002607	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFQ_0000189	subClassOf	http://purl.obolibrary.org/obo/PATO_0001334
http://purl.obolibrary.org/obo/BFO_0000040	http://purl.obolibrary.org/obo/RO_0002434	http://purl.obolibrary.org/obo/BFO_0000040
Quantity	subClassOf	AFR_0001101
AFR_0000186	subClassOf	AFR_0000922
AFR_0000700	subClassOf	AFR_0000207
AFR_0000297	subClassOf	AFR_0001060
AFR_0002903	subClassOf	AFR_0001243
AFR_0003036	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFP_0003290	subClassOf	AFP_0003598
AFR_0000090	subClassOf	AFR_0000922
AFR_0001653	subClassOf	AFR_0001556
AFR_0001095	subClassOf	AFR_0000922
AFR_0000921	subClassOf	AFR_0000928
AFRL_0000154	subClassOf	AFRL_0000053
AFR_0003120	subClassOf	http://purl.obolibrary.org/obo/IAO_0000590
AFP_0003807	subClassOf	AFP_0003566
AFR_0001677	subClassOf	AFR_0001675
AFR_0003087	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0001221	subClassOf	AFR_0000923
AFR_0000222	subClassOf	AFR_0000068
AFM_0000880	AFX_0002741	http://purl.obolibrary.org/obo/BFO_0000019
AFP_0001405	subClassOf	AFP_0001916
http://purl.obolibrary.org/obo/PATO_0001842	subClassOf	AFQ_0000250
AFP_0003620	subClassOf	http://purl.obolibrary.org/obo/BFO_0000015
AFR_0003178	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0002520	subClassOf	AFR_0001177
AFR_0003071	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
AFR_0002124	subClassOf	AFR_0000952
AFRL_0000230	subClassOf	http://purl.obolibrary.org/obo/BFO_0000023
AFP_0001698	subClassOf	AFP_0001135
AFR_0002662	subClassOf	AFR_0001243
AFR_0002614	subClassOf	AFR_0002595
AFP_0003769	subClassOf	AFP_0001185
AFR_0000236	subClassOf	AFR_0000523
http://purl.obolibrary.org/obo/PATO_0001413	subClassOf	http://purl.obolibrary.org/obo/PATO_0002242
AFR_0003109	subClassOf	AFR_0001277
AFR_0001525	subClassOf	AFR_0001521
AFP_0003670	subClassOf	AFP_0003673
AFQ_0000129	subClassOf	AFQ_0000056
AFRL_0000553	subClassOf	AFRL_0000554
AFQ_0000264	subClassOf	AFQ_0000253
AFR_0001078	subClassOf	AFR_0001065
AFR_0002466	subClassOf	AFR_0001277
SystemOfUnits	subClassOf	AFC_0000166
AFRL_0000013	subClassOf	AFRL_0000053
AFR_0003108	subClassOf	http://purl.obolibrary.org/obo/IAO_0000590
AFP_0003783	subClassOf	AFP_0003781
AFR_0001651	subClassOf	AFR_0001556
AFRL_0000027	subClassOf	AFRL_0000026
AFR_0000976	subClassOf	AFR_0000944
AFFN_0000115	subClassOf	AFFN_0000111
AFR_0002833	subClassOf	AFR_0001696
AFM_0001068	subClassOf	AFM_0000012
AFE_0000114	subClassOf	AFE_0000753
AFR_0001923	subClassOf	AFR_0001583
AFR_0001559	subClassOf	AFR_0001558
AFR_0002135	subClassOf	AFR_0001277
AFQ_0000231	subClassOf	http://purl.obolibrary.org/obo/BFO_0000145
AFR_0002286	subClassOf	AFR_0001060
AFP_0003351	subClassOf	AFP_0003348
AFRL_0000571	subClassOf	AFRL_0000255
AFR_0001247	subClassOf	AFR_0001505
http://purl.obolibrary.org/obo/BFO_0000040	http://purl.obolibrary.org/obo/RO_0002566	http://purl.obolibrary.org/obo/BFO_0000040
AFFN_0000203	subClassOf	AFFN_0000122
AFRL_0000453	subClassOf	AFRL_0000119
AFR_0002459	subClassOf	DataSet
AFR_0000120	subClassOf	AFR_0000207
AFRL_0000477	subClassOf	AFRL_0000053
AFR_0002891	subClassOf	http://purl.obolibrary.org/obo/IAO_0000590
AFRL_0000430	subClassOf	AFRL_0000365
http://purl.obolibrary.org/obo/BFO_0000003	subClassOf	http://purl.obolibrary.org/obo/BFO_0000001
AFR_0002306	subClassOf	AFR_0002307
AFR_0000919	subClassOf	AFR_0000917
AFR_0002954	subClassOf	AFC_0000160
AFR_0002085	subClassOf	http://purl.obolibrary.org/obo/IAO_0000310
http://purl.obolibrary.org/obo/bfo-2-0	http://xmlns.com/foaf/0.1/mbox	mailto:bfo-owl-devel@googlegroups.com
AFR_0002389	subClassOf	AFR_0001243
AFR_0001165	subClassOf	AFR_0000947
AFP_0000708	subClassOf	AFP_0003275
http://purl.obolibrary.org/obo/PATO_0001995	subClassOf	http://purl.obolibrary.org/obo/BFO_0000019
AFE_0002209	subClassOf	AFE_0000354
AFR_0001907	subClassOf	AFR_0001276
